iter	MultiClass
140	0.008887385341
141	0.008682440467
142	0.008609290318
143	0.008512342297
144	0.008366967715
145	0.008311979024
146	0.008206715405
147	0.008172457401
148	0.008009046999
149	0.007939291849
150	0.007888720339
151	0.007823375115
152	0.007730100474
153	0.007626182204
154	0.007590363154
155	0.007574959752
156	0.00754841252
157	0.007512740062
158	0.00747481781
159	0.007376676174
160	0.007340730449
161	0.007315567455
162	0.007217671956
163	0.007150448835
164	0.007084425012
165	0.007074427201
166	0.00705156716
167	0.007004766549
168	0.00697733855
169	0.006959364797
170	0.006909360425
171	0.006843993362
172	0.00679142062
173	0.006718788533
174	0.006662296013
175	0.006611295161
176	0.006594788828
177	0.006560865697
178	0.006470564785
179	0.006411927189
180	0.006287234116
181	0.006215979691
182	0.006140275334
183	0.006121273053
184	0.006116856722
185	0.006101265766
186	0.006058593579
187	0.006042481432
188	0.006009424787
189	0.006002113771
190	0.005949435856
191	0.005934922769
192	0.005905051812
193	0.005899068907
194	0.005862006146
195	0.005784389532
196	0.005682188643
197	0.005643629051
198	0.005569824528
199	0.005547668122
200	0.005481634406
201	0.005461556303
202	0.00545291325
203	0.005418656896
204	0.005391547237
205	0.005369017702
206	0.005309494436
207	0.005283937872
208	0.005252927831
209	0.005175233164
210	0.005145289927
211	0.005140098468
212	0.005092908228
213	0.005052086775
214	0.004982827053
215	0.004958560459
216	0.004940145587
217	0.00492790507
218	0.004902279772
219	0.004888779403
220	0.004876734587
221	0.004861321019
222	0.004816160622
223	0.004751015874
224	0.004674477613
225	0.004659699059
226	0.004643808786
227	0.004630480888
228	0.004618155223
229	0.004611148753
230	0.004605408415
231	0.004557170186
232	0.004522187867
233	0.004471893703
234	0.004431071696
235	0.004403832367
236	0.00439598437
237	0.004381617151
238	0.004367113146
239	0.004346366703
240	0.004333203573
241	0.004292789267
242	0.004258698572
243	0.004245140851
244	0.004236523642
245	0.004223341646
246	0.004199574493
247	0.004162786006
248	0.004160866775
249	0.004142560715
250	0.004120898017
251	0.004110667344
252	0.004078032041
253	0.004067028235
254	0.004013536495
255	0.003992768485
256	0.003977089328
257	0.003970199447
258	0.003966756934
259	0.003957176057
260	0.003924732347
261	0.00390280664
262	0.003880470543
263	0.003858808549
264	0.003844179064
265	0.00383949429
266	0.003820933115
267	0.003803042082
268	0.003772943965
269	0.003759620946
270	0.003731513345
271	0.003715639145
272	0.003694080071
273	0.003689912491
274	0.003682894499
275	0.003680476782
276	0.003675835936
277	0.003664702359
278	0.00365436966
279	0.00364408202
280	0.003631120327
281	0.003626434031
282	0.003612270538
283	0.003592593058
284	0.003567130994
285	0.0035396704
286	0.00351904837
287	0.003509748635
288	0.003499958545
289	0.003489412301
290	0.003459599356
291	0.003454964384
292	0.003440973721
293	0.003426009668
294	0.003397570155
295	0.003370091423
296	0.003345026135
297	0.003338873168
298	0.003319359574
299	0.003295239619
300	0.00328614072
301	0.00325361184
302	0.003239349017
303	0.003230898322
304	0.003213892251
305	0.003194120387
306	0.003166424305
307	0.003159799669
308	0.003133351169
309	0.003120263343
310	0.003110602398
311	0.003104331763
312	0.00309654076
313	0.003087191056
314	0.003083365099
315	0.003068061622
316	0.003060478435
317	0.003031638677
318	0.003019786274
319	0.003016016434
320	0.002995586999
321	0.002991927979
322	0.002985265862
323	0.002959849183
324	0.002940787696
325	0.002929898371
326	0.002924779182
327	0.002910098568
328	0.002907198013
329	0.002900992649
330	0.002888798721
331	0.002884394478
332	0.002879767057
333	0.002878154657
334	0.002862537248
335	0.002855774418
336	0.002854413104
337	0.002846494176
338	0.002829179192
339	0.0028207478
340	0.002814253647
341	0.00280673003
342	0.00280246003
343	0.002771644456
344	0.002759553755
345	0.002746249621
346	0.002736652618
347	0.002733254457
348	0.002717190992
349	0.002708541396
350	0.002702833715
351	0.002693269474
352	0.002682153885
353	0.002678513139
354	0.002668159271
355	0.002660055854
356	0.002656135121
357	0.002650638182
358	0.002646085107
359	0.002628227413
360	0.002617089134
361	0.002613412303
362	0.002609668651
363	0.002605075036
364	0.002584740748
365	0.002579515268
366	0.002568718235
367	0.002563678293
368	0.002561399388
369	0.002542209203
370	0.002536127233
371	0.002535059335
372	0.002530840601
373	0.00252498894
374	0.002522062389
375	0.002516153341
376	0.002506447988
377	0.002501292434
378	0.002491190745
379	0.002483166446
380	0.002480649906
381	0.002473148413
382	0.002469515577
383	0.002443707412
384	0.002417899675
385	0.002410781626
386	0.002405629116
387	0.002404041341
388	0.002402158955
389	0.002394647372
390	0.002390310209
391	0.002386780966
392	0.002378696222
393	0.002370651275
394	0.002361874753
395	0.002359030342
396	0.002350788137
397	0.002342005447
398	0.002330281217
399	0.002325696444
400	0.002322458658
401	0.002313230335
402	0.002304501916
403	0.002300932699
404	0.002293840579
405	0.0022917812
406	0.002281131929
407	0.002274464607
408	0.002268736735
409	0.002255631513
410	0.00225186454
411	0.002249895928
412	0.002243196824
413	0.002235920109
414	0.002233713714
415	0.002224954438
416	0.00222306838
417	0.002208936765
418	0.002204330894
419	0.002202368948
420	0.002199976241
421	0.002187680139
422	0.002185634335
423	0.002182983639
424	0.002171705513
425	0.002161592583
426	0.002149705008
427	0.002147808491
428	0.00214299657
429	0.002137018927
430	0.002132444824
431	0.002130145086
432	0.002125589764
433	0.002118486003
434	0.002110050133
435	0.002103682341
436	0.002096921007
437	0.002078129049
438	0.002072715392
439	0.002070300368
440	0.002068024645
441	0.002066304791
442	0.002063079859
443	0.002050139635
444	0.002046477106
445	0.002030450173
446	0.002020675082
447	0.002008159859
448	0.002005185251
449	0.002002404416
450	0.001995321948
451	0.001988277548
452	0.001983374707
453	0.001980256626
454	0.00197615067
455	0.001974217308
456	0.001963696048
457	0.001961770231
458	0.001952442445
459	0.001945460505
460	0.001944762777
461	0.001937951468
462	0.001931678074
463	0.001921629972
464	0.001918912944
465	0.001913635221
466	0.001910105673
467	0.001903595279
468	0.001899984749
469	0.001897199661
470	0.00189093112
471	0.001884941436
472	0.001879162331
473	0.001874184149
474	0.001863227877
475	0.001854752532
476	0.001853080385
477	0.001851189557
478	0.001850248257
479	0.001845704181
480	0.001840960497
481	0.001839048393
482	0.001834987435
483	0.001832857376
484	0.001827752883
485	0.001824456238
486	0.001822309051
487	0.00181008809
488	0.001802121306
489	0.001796517516
490	0.001792084823
491	0.0017865726
492	0.001782002831
493	0.001773383067
494	0.001772024751
495	0.001771637701
496	0.001766913514
497	0.001765292376
498	0.001756693697
499	0.001749465533
500	0.001747871298
501	0.00174503362
502	0.001741752139
503	0.001732802418
504	0.001725686411
505	0.001717538577
506	0.001714706554
507	0.001710223457
508	0.001708351356
509	0.001707108167
510	0.001699905076
511	0.001695884849
512	0.001694721161
513	0.001692803617
514	0.001690853318
515	0.001685175011
516	0.00168329481
517	0.001681976052
518	0.001680085421
519	0.001676713311
520	0.001675008481
521	0.001670589145
522	0.001668929289
523	0.001664984865
524	0.001660263532
525	0.001657781356
526	0.001655535025
527	0.001654078018
528	0.001647463886
529	0.001646274223
530	0.001642698518
531	0.001641246473
532	0.00163876105
533	0.001629149563
534	0.00162499315
535	0.001623528489
536	0.001622069365
537	0.001619088115
538	0.001618352102
539	0.001614287254
540	0.001606253266
541	0.001605220196
542	0.001603727814
543	0.001602321752
544	0.00160012914
545	0.001591611063
546	0.001586027155
547	0.001584884934
548	0.001583040935
549	0.001581966433
550	0.001580671405
551	0.001574185842
552	0.001567874659
553	0.001562735984
554	0.001558722286
555	0.001554346318
556	0.001553856384
557	0.001552060235
558	0.001546398153
559	0.001543246607
560	0.001539893211
561	0.00153178587
562	0.00152969628
563	0.001528134656
564	0.001523189197
565	0.001519840385
566	0.001518886502
567	0.001518509531
568	0.001514357727
569	0.001511476537
570	0.001509271231
571	0.001508895065
572	0.001507853682
573	0.00149971316
574	0.001496570977
575	0.001493778609
576	0.00148740013
577	0.001481944091
578	0.001480960548
579	0.001477510946
580	0.001476092616
581	0.00147008794
582	0.001468491728
583	0.001465380939
584	0.001464183279
585	0.001458514946
586	0.001456450757
587	0.001454578523
588	0.00145338931
589	0.001450748437
590	0.001447697143
591	0.001440879617
592	0.001438467808
593	0.001430855469
594	0.001430191395
595	0.001428963603
596	0.001426997421
597	0.001424046608
598	0.001421116239
599	0.001419835189
600	0.001418260634
601	0.001416870378
602	0.001413578866
603	0.001412326287
604	0.001411410224
605	0.001410451572
606	0.001406587409
607	0.001405772627
608	0.001400825192
609	0.001398711408
610	0.001394639028
611	0.001392164363
612	0.001391774918
613	0.001387185408
614	0.001385943444
615	0.001381329862
616	0.001380544005
617	0.001378713228
618	0.001375464322
619	0.001373738451
620	0.001371527974
621	0.001368135838
622	0.001366382722
623	0.001365322087
624	0.001364312952
625	0.001363620088
626	0.001360559915
627	0.001356776793
628	0.001352626158
629	0.001351044025
630	0.001343726072
631	0.001340743332
632	0.001338635804
633	0.001337273787
634	0.001332581075
635	0.001331615996
636	0.001326898871
637	0.001322942743
638	0.00131818858
639	0.00131754797
640	0.001317053684
641	0.001316010826
642	0.001314326459
643	0.001308725069
644	0.001306498118
645	0.001302721005
646	0.001301131991
647	0.001296545257
648	0.001294287701
649	0.001294008815
650	0.001289589603
651	0.001288477986
652	0.001287179537
653	0.001282667078
654	0.001281719624
655	0.001277965199
656	0.001275533696
657	0.001268066952
658	0.001267230832
659	0.001266317755
660	0.001265251139
661	0.00126264142
662	0.00126127124
663	0.0012539805
664	0.001253041479
665	0.00125215119
666	0.001251298108
667	0.0012504309
668	0.001249627432
669	0.001248674286
670	0.001247198886
671	0.001246529499
672	0.001246001783
673	0.001244817893
674	0.001243501217
675	0.001239519688
676	0.00123486383
677	0.001233575885
678	0.001231368579
679	0.00123074246
680	0.001225965212
681	0.001223762451
682	0.001222649448
683	0.001221354761
684	0.001218652961
685	0.001217869979
686	0.001217044972
687	0.001215477369
688	0.001213652273
689	0.001211447339
690	0.001208829554
691	0.001206117788
692	0.001204198947
693	0.001202134229
694	0.001200216751
695	0.001197600011
696	0.001194134102
697	0.001193523983
698	0.001192527313
699	0.001191940173
700	0.001191360605
701	0.001186699364
702	0.001185342339
703	0.001184107359
704	0.001183592416
705	0.001183346724
706	0.001180984546
707	0.00118025453
708	0.001178393427
709	0.001176898588
710	0.001173093098
711	0.001170390741
712	0.001169671891
713	0.001169021514
714	0.001167234753
715	0.001165701646
716	0.001163037975
717	0.001161789363
718	0.001161284324
719	0.001160576063
720	0.001155981691
721	0.001155028874
722	0.001154842509
723	0.0011546656
724	0.001153616621
725	0.001153190803
726	0.001149792363
727	0.001148283654
728	0.001146882996
729	0.001145688542
730	0.001142174429
731	0.001139056618
732	0.001138244661
733	0.001137501256
734	0.001134703716
735	0.001132206659
736	0.001130831024
737	0.001127271369
738	0.001122659816
739	0.001120798037
740	0.001119790231
741	0.001119443164
742	0.001118092756
743	0.001115074644
744	0.001114664428
745	0.001114149679
746	0.001113389615
747	0.001112543512
748	0.001111809084
749	0.001110689079
750	0.001109691136
751	0.001109137577
752	0.001108285243
753	0.001107274786
754	0.001105355985
755	0.001104677066
756	0.001104026421
757	0.001103396053
758	0.001102215096
759	0.001101527474
760	0.001100158231
761	0.001099036649
762	0.001096808128
763	0.00109546784
764	0.001092166728
765	0.001090841055
766	0.001089659905
767	0.001088947307
768	0.001088634183
769	0.001087253197
770	0.001083894495
771	0.001083629221
772	0.001083236663
773	0.001082613402
774	0.001081910731
775	0.001080691312
776	0.001080072843
777	0.001079458967
778	0.001078394877
779	0.001075432097
780	0.001074353744
781	0.00107343591
782	0.001072669494
783	0.001072197903
784	0.001071889749
785	0.001069936121
786	0.001069041939
787	0.001068132538
788	0.00106773245
789	0.001065785636
790	0.001063367392
791	0.00106198191
792	0.001061530474
793	0.001060525448
794	0.001059171622
795	0.001058285116
796	0.001057983993
797	0.001057400497
798	0.001056635659
799	0.001055421897
800	0.001054750002
801	0.001053717627
802	0.001053070377
803	0.001052284782
804	0.001049469993
805	0.001048306219
806	0.001047861348
807	0.001046983395
808	0.00104645178
809	0.001044737153
810	0.00104444602
811	0.001043599099
812	0.001043178671
813	0.001042563602
814	0.00103971562
815	0.001039028078
816	0.001036659902
817	0.001036219545
818	0.001033263292
819	0.001032443065
820	0.001031295968
821	0.001027634227
822	0.001023260472
823	0.001022798713
824	0.001022243923
825	0.001020445817
826	0.001019958904
827	0.001019786297
828	0.001018710366
829	0.001016896817
830	0.001013564261
831	0.001012512643
832	0.001011911407
833	0.001011405174
834	0.001008064914
835	0.001007915674
836	0.001007394559
837	0.00100294644
838	0.001001544097
839	0.001000071207
840	0.000999085707
841	0.0009979537799
842	0.0009974541252
843	0.0009972983402
844	0.0009961125004
845	0.0009935363333
846	0.0009927959019
847	0.0009916233949
848	0.0009907445387
849	0.0009889810392
850	0.000988712227
851	0.0009876474958
852	0.0009872759495
853	0.0009866888539
854	0.000984935861
855	0.0009844556628
856	0.0009840192994
857	0.0009827180467
858	0.0009822510237
859	0.0009817475589
860	0.0009813960524
861	0.0009781881335
862	0.0009771968688
863	0.0009756859798
864	0.0009749823691
865	0.0009737175201
866	0.000971464174
867	0.0009687016402
868	0.0009682255995
869	0.0009669278916
870	0.0009652969133
871	0.0009647282769
872	0.0009622275266
873	0.0009617664379
874	0.0009612271992
875	0.0009606326116
876	0.0009598716473
877	0.0009591869216
878	0.0009589054037
879	0.0009584067196
880	0.0009581421027
881	0.0009574769295
882	0.0009544357825
883	0.0009537799094
884	0.0009534750264
885	0.0009509645599
886	0.000950621902
887	0.0009500377215
888	0.0009490534848
889	0.0009487825673
890	0.0009481910722
891	0.0009475282979
892	0.0009464312843
893	0.0009459545681
894	0.0009453374841
895	0.0009446866825
896	0.0009438769212
897	0.0009430823086
898	0.0009422367939
899	0.0009403062209
900	0.0009390564077
901	0.0009375533931
902	0.0009352846307
903	0.0009347451594
904	0.0009338212828
905	0.000931954286
906	0.0009312933838
907	0.0009286963072
908	0.0009279433477
909	0.0009275953807
910	0.0009262893702
911	0.0009260180313
912	0.0009249924299
913	0.0009238244851
914	0.0009232086961
915	0.0009227700915
916	0.0009216034527
917	0.0009173873307
918	0.0009147125226
919	0.0009130789639
920	0.000912776784
921	0.0009113864198
922	0.0009106240998
923	0.000909625393
924	0.0009089942017
925	0.0009060071776
926	0.0009056164872
927	0.0009053767917
928	0.0009049186436
929	0.0009021371876
930	0.0009008434444
931	0.0009000933026
932	0.0008984349062
933	0.0008980450364
934	0.0008974742777
935	0.0008953985733
936	0.0008949312629
937	0.0008944043934
938	0.0008938428395
939	0.0008932522527
940	0.0008912951045
941	0.0008905461706
942	0.0008902576395
943	0.000889750703
944	0.0008888536719
945	0.0008870398203
946	0.0008867889938
947	0.0008863657055
948	0.0008855691752
949	0.0008847779268
950	0.000883886272
951	0.0008834908923
952	0.0008828421758
953	0.0008802475198
954	0.0008788131387
955	0.0008784556097
956	0.0008777954868
957	0.0008762144392
958	0.0008753048781
959	0.0008734091522
960	0.0008714466438
961	0.0008710680792
962	0.0008689523954
963	0.0008677927199
964	0.0008667171529
965	0.0008662741622
966	0.0008658410251
967	0.0008646470262
968	0.0008636148816
969	0.0008624515808
970	0.0008616431815
971	0.0008611879516
972	0.0008607231058
973	0.000859525882
974	0.0008573668423
975	0.0008569893044
976	0.0008559135272
977	0.0008556942792
978	0.0008541523328
979	0.000853689318
980	0.0008524026347
981	0.0008514278042
982	0.0008512717225
983	0.0008509188849
984	0.0008481313176
985	0.0008472105377
986	0.0008461958916
987	0.0008440105315
988	0.0008427216253
989	0.0008421236006
990	0.0008416923897
991	0.0008410677253
992	0.0008385682643
993	0.0008375992863
994	0.0008366723203
995	0.000836232148
996	0.0008356142969
997	0.0008353407023
998	0.0008351316104
999	0.0008348502069
